image_id,relative_path,class_id,is_train,bbox_x,bbox_y,bbox_width,bbox_height,class_name,split,display_name
5459,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0055_86075.jpg,94,1,96.0,2.0,244.0,267.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,94,1,101.0,44.0,343.0,217.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5461,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0111_86621.jpg,94,1,24.0,91.0,398.0,232.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5462,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0040_86127.jpg,94,1,112.0,146.0,207.0,123.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5463,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,94,1,167.0,27.0,151.0,160.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5464,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0020_86143.jpg,94,0,212.0,53.0,280.0,277.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5465,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,94,1,15.0,173.0,279.0,136.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5466,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0066_86159.jpg,94,1,6.0,15.0,473.0,287.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5467,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0039_86166.jpg,94,1,19.0,139.0,347.0,187.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5468,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0119_86182.jpg,94,0,90.0,115.0,261.0,243.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5469,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0049_86557.jpg,94,1,29.0,34.0,454.0,269.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5470,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0101_86708.jpg,94,0,80.0,97.0,245.0,113.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5471,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0024_86200.jpg,94,0,69.0,72.0,345.0,391.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5472,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0048_86207.jpg,94,1,53.0,107.0,275.0,196.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5473,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,94,1,135.0,162.0,118.0,134.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5474,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0129_86761.jpg,94,0,51.0,127.0,264.0,130.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5475,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0002_86287.jpg,94,1,0.0,108.0,419.0,210.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5476,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0075_86289.jpg,94,0,54.0,87.0,202.0,322.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5477,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0142_86805.jpg,94,1,38.0,89.0,409.0,217.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5478,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0010_85783.jpg,94,0,119.0,44.0,358.0,208.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5479,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0108_86308.jpg,94,0,50.0,27.0,381.0,300.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5480,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0076_85801.jpg,94,0,52.0,136.0,363.0,208.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5481,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0025_85803.jpg,94,1,131.0,103.0,232.0,156.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5482,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0064_86324.jpg,94,1,83.0,99.0,395.0,193.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5483,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0050_85815.jpg,94,0,79.0,151.0,384.0,177.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5484,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0047_85819.jpg,94,1,128.0,110.0,298.0,180.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5485,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0030_85823.jpg,94,0,90.0,95.0,294.0,156.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5486,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,94,1,153.0,36.0,252.0,246.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5487,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0090_86856.jpg,94,0,209.0,51.0,118.0,248.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5488,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0059_85903.jpg,94,0,96.0,58.0,319.0,202.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5489,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0132_86876.jpg,94,0,124.0,153.0,195.0,105.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5490,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0137_86910.jpg,94,1,37.0,71.0,344.0,152.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5491,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0120_85890.jpg,94,0,26.0,11.0,274.0,373.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5492,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,94,1,55.0,187.0,233.0,170.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5493,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0027_85905.jpg,94,1,111.0,133.0,357.0,155.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5494,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0070_85983.jpg,94,0,144.0,61.0,253.0,174.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5495,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,94,1,207.0,102.0,222.0,252.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5496,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0078_85828.jpg,94,0,33.0,111.0,151.0,153.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5497,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0082_86435.jpg,94,0,78.0,71.0,370.0,195.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5498,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0097_85940.jpg,94,1,116.0,83.0,301.0,194.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5499,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0004_86969.jpg,94,0,115.0,55.0,355.0,299.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5500,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0077_86462.jpg,94,1,144.0,58.0,274.0,362.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5501,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0106_85955.jpg,94,1,115.0,24.0,229.0,308.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5502,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0103_86470.jpg,94,0,70.0,27.0,163.0,276.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5503,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,94,1,91.0,42.0,304.0,236.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5504,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,94,1,173.0,59.0,278.0,273.0,094.White_breasted_Nuthatch,train,White breasted Nuthatch
5505,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0042_86488.jpg,94,0,66.0,133.0,207.0,189.0,094.White_breasted_Nuthatch,test,White breasted Nuthatch
5506,095.Baltimore_Oriole/Baltimore_Oriole_0127_87560.jpg,95,0,63.0,133.0,255.0,215.0,095.Baltimore_Oriole,test,Baltimore Oriole
5507,095.Baltimore_Oriole/Baltimore_Oriole_0027_87561.jpg,95,1,60.0,19.0,424.0,266.0,095.Baltimore_Oriole,train,Baltimore Oriole
5508,095.Baltimore_Oriole/Baltimore_Oriole_0090_87054.jpg,95,0,111.0,129.0,203.0,119.0,095.Baltimore_Oriole,test,Baltimore Oriole
5509,095.Baltimore_Oriole/Baltimore_Oriole_0060_89616.jpg,95,0,219.0,118.0,224.0,190.0,095.Baltimore_Oriole,test,Baltimore Oriole
5510,095.Baltimore_Oriole/Baltimore_Oriole_0108_87576.jpg,95,0,175.0,99.0,200.0,301.0,095.Baltimore_Oriole,test,Baltimore Oriole
5511,095.Baltimore_Oriole/Baltimore_Oriole_0020_87066.jpg,95,1,88.0,4.0,411.0,328.0,095.Baltimore_Oriole,train,Baltimore Oriole
5512,095.Baltimore_Oriole/Baltimore_Oriole_0038_87083.jpg,95,1,142.0,71.0,170.0,330.0,095.Baltimore_Oriole,train,Baltimore Oriole
5513,095.Baltimore_Oriole/Baltimore_Oriole_0021_87089.jpg,95,1,77.0,46.0,308.0,260.0,095.Baltimore_Oriole,train,Baltimore Oriole
5514,095.Baltimore_Oriole/Baltimore_Oriole_0133_87602.jpg,95,1,125.0,83.0,243.0,109.0,095.Baltimore_Oriole,train,Baltimore Oriole
5515,095.Baltimore_Oriole/Baltimore_Oriole_0126_89651.jpg,95,0,201.0,125.0,118.0,123.0,095.Baltimore_Oriole,test,Baltimore Oriole
5516,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,95,1,131.0,90.0,145.0,363.0,095.Baltimore_Oriole,train,Baltimore Oriole
5517,095.Baltimore_Oriole/Baltimore_Oriole_0106_89680.jpg,95,1,78.0,45.0,212.0,391.0,095.Baltimore_Oriole,train,Baltimore Oriole
5518,095.Baltimore_Oriole/Baltimore_Oriole_0084_89684.jpg,95,1,118.0,95.0,173.0,246.0,095.Baltimore_Oriole,train,Baltimore Oriole
5519,095.Baltimore_Oriole/Baltimore_Oriole_0047_89686.jpg,95,0,65.0,103.0,352.0,269.0,095.Baltimore_Oriole,test,Baltimore Oriole
5520,095.Baltimore_Oriole/Baltimore_Oriole_0076_89705.jpg,95,0,15.0,99.0,246.0,192.0,095.Baltimore_Oriole,test,Baltimore Oriole
5521,095.Baltimore_Oriole/Baltimore_Oriole_0083_89712.jpg,95,0,185.0,65.0,254.0,173.0,095.Baltimore_Oriole,test,Baltimore Oriole
5522,095.Baltimore_Oriole/Baltimore_Oriole_0045_88178.jpg,95,1,55.0,152.0,221.0,206.0,095.Baltimore_Oriole,train,Baltimore Oriole
5523,095.Baltimore_Oriole/Baltimore_Oriole_0024_89720.jpg,95,1,236.0,143.0,242.0,213.0,095.Baltimore_Oriole,train,Baltimore Oriole
5524,095.Baltimore_Oriole/Baltimore_Oriole_0019_88186.jpg,95,0,269.0,137.0,117.0,168.0,095.Baltimore_Oriole,test,Baltimore Oriole
5525,095.Baltimore_Oriole/Baltimore_Oriole_0087_89726.jpg,95,0,141.0,24.0,270.0,275.0,095.Baltimore_Oriole,test,Baltimore Oriole
5526,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,95,1,17.0,27.0,449.0,266.0,095.Baltimore_Oriole,train,Baltimore Oriole
5527,095.Baltimore_Oriole/Baltimore_Oriole_0073_87187.jpg,95,0,39.0,54.0,325.0,319.0,095.Baltimore_Oriole,test,Baltimore Oriole
5528,095.Baltimore_Oriole/Baltimore_Oriole_0101_87207.jpg,95,1,109.0,121.0,172.0,216.0,095.Baltimore_Oriole,train,Baltimore Oriole
5529,095.Baltimore_Oriole/Baltimore_Oriole_0074_87214.jpg,95,0,76.0,116.0,238.0,365.0,095.Baltimore_Oriole,test,Baltimore Oriole
5530,095.Baltimore_Oriole/Baltimore_Oriole_0042_87216.jpg,95,0,178.0,70.0,187.0,194.0,095.Baltimore_Oriole,test,Baltimore Oriole
5531,095.Baltimore_Oriole/Baltimore_Oriole_0051_89722.jpg,95,0,157.0,144.0,221.0,156.0,095.Baltimore_Oriole,test,Baltimore Oriole
5532,095.Baltimore_Oriole/Baltimore_Oriole_0054_89825.jpg,95,0,159.0,68.0,329.0,242.0,095.Baltimore_Oriole,test,Baltimore Oriole
5533,095.Baltimore_Oriole/Baltimore_Oriole_0018_87782.jpg,95,0,35.0,60.0,272.0,438.0,095.Baltimore_Oriole,test,Baltimore Oriole
5534,095.Baltimore_Oriole/Baltimore_Oriole_0102_88818.jpg,95,1,49.0,85.0,264.0,228.0,095.Baltimore_Oriole,train,Baltimore Oriole
5535,095.Baltimore_Oriole/Baltimore_Oriole_0128_87796.jpg,95,1,38.0,77.0,319.0,374.0,095.Baltimore_Oriole,train,Baltimore Oriole
5536,095.Baltimore_Oriole/Baltimore_Oriole_0037_87337.jpg,95,0,148.0,182.0,144.0,208.0,095.Baltimore_Oriole,test,Baltimore Oriole
5537,095.Baltimore_Oriole/Baltimore_Oriole_0058_87296.jpg,95,0,164.0,13.0,314.0,221.0,095.Baltimore_Oriole,test,Baltimore Oriole
5538,095.Baltimore_Oriole/Baltimore_Oriole_0065_87303.jpg,95,0,195.0,121.0,100.0,135.0,095.Baltimore_Oriole,test,Baltimore Oriole
5539,095.Baltimore_Oriole/Baltimore_Oriole_0114_89873.jpg,95,0,95.0,154.0,136.0,345.0,095.Baltimore_Oriole,test,Baltimore Oriole
5540,095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,95,1,162.0,147.0,239.0,234.0,095.Baltimore_Oriole,train,Baltimore Oriole
5541,095.Baltimore_Oriole/Baltimore_Oriole_0016_89885.jpg,95,0,74.0,81.0,239.0,147.0,095.Baltimore_Oriole,test,Baltimore Oriole
5542,095.Baltimore_Oriole/Baltimore_Oriole_0082_87838.jpg,95,0,170.0,61.0,140.0,267.0,095.Baltimore_Oriole,test,Baltimore Oriole
5543,095.Baltimore_Oriole/Baltimore_Oriole_0069_87839.jpg,95,1,55.0,79.0,317.0,222.0,095.Baltimore_Oriole,train,Baltimore Oriole
5544,095.Baltimore_Oriole/Baltimore_Oriole_0056_88355.jpg,95,0,92.0,95.0,255.0,360.0,095.Baltimore_Oriole,test,Baltimore Oriole
5545,095.Baltimore_Oriole/Baltimore_Oriole_0100_89908.jpg,95,1,68.0,179.0,219.0,121.0,095.Baltimore_Oriole,train,Baltimore Oriole
5546,095.Baltimore_Oriole/Baltimore_Oriole_0086_88375.jpg,95,0,46.0,83.0,282.0,387.0,095.Baltimore_Oriole,test,Baltimore Oriole
5547,095.Baltimore_Oriole/Baltimore_Oriole_0041_87367.jpg,95,0,22.0,73.0,293.0,280.0,095.Baltimore_Oriole,test,Baltimore Oriole
5548,095.Baltimore_Oriole/Baltimore_Oriole_0006_89935.jpg,95,0,136.0,74.0,209.0,212.0,095.Baltimore_Oriole,test,Baltimore Oriole
5549,095.Baltimore_Oriole/Baltimore_Oriole_0120_88403.jpg,95,1,110.0,73.0,180.0,172.0,095.Baltimore_Oriole,train,Baltimore Oriole
5550,095.Baltimore_Oriole/Baltimore_Oriole_0066_87380.jpg,95,0,6.0,94.0,325.0,208.0,095.Baltimore_Oriole,test,Baltimore Oriole
5551,095.Baltimore_Oriole/Baltimore_Oriole_0109_87398.jpg,95,0,30.0,104.0,224.0,234.0,095.Baltimore_Oriole,test,Baltimore Oriole
5552,095.Baltimore_Oriole/Baltimore_Oriole_0125_88450.jpg,95,0,167.0,63.0,164.0,226.0,095.Baltimore_Oriole,test,Baltimore Oriole
5553,095.Baltimore_Oriole/Baltimore_Oriole_0050_89750.jpg,95,1,226.0,186.0,181.0,117.0,095.Baltimore_Oriole,train,Baltimore Oriole
5554,095.Baltimore_Oriole/Baltimore_Oriole_0092_87435.jpg,95,1,69.0,110.0,236.0,262.0,095.Baltimore_Oriole,train,Baltimore Oriole
5555,095.Baltimore_Oriole/Baltimore_Oriole_0112_87447.jpg,95,0,21.0,90.0,272.0,255.0,095.Baltimore_Oriole,test,Baltimore Oriole
5556,095.Baltimore_Oriole/Baltimore_Oriole_0111_87449.jpg,95,1,49.0,125.0,288.0,161.0,095.Baltimore_Oriole,train,Baltimore Oriole
5557,095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg,95,1,207.0,106.0,262.0,204.0,095.Baltimore_Oriole,train,Baltimore Oriole
5558,095.Baltimore_Oriole/Baltimore_Oriole_0104_86979.jpg,95,1,24.0,60.0,434.0,352.0,095.Baltimore_Oriole,train,Baltimore Oriole
5559,095.Baltimore_Oriole/Baltimore_Oriole_0052_89553.jpg,95,1,37.0,107.0,361.0,271.0,095.Baltimore_Oriole,train,Baltimore Oriole
5560,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,95,1,100.0,120.0,267.0,344.0,095.Baltimore_Oriole,train,Baltimore Oriole
5561,095.Baltimore_Oriole/Baltimore_Oriole_0119_88022.jpg,95,1,170.0,108.0,219.0,202.0,095.Baltimore_Oriole,train,Baltimore Oriole
5562,095.Baltimore_Oriole/Baltimore_Oriole_0039_88027.jpg,95,1,34.0,84.0,314.0,201.0,095.Baltimore_Oriole,train,Baltimore Oriole
5563,095.Baltimore_Oriole/Baltimore_Oriole_0007_88038.jpg,95,1,66.0,37.0,304.0,136.0,095.Baltimore_Oriole,train,Baltimore Oriole
5564,095.Baltimore_Oriole/Baltimore_Oriole_0131_87542.jpg,95,1,149.0,110.0,101.0,160.0,095.Baltimore_Oriole,train,Baltimore Oriole
5565,095.Baltimore_Oriole/Baltimore_Oriole_0130_89596.jpg,95,1,53.0,109.0,268.0,241.0,095.Baltimore_Oriole,train,Baltimore Oriole
5566,096.Hooded_Oriole/Hooded_Oriole_0050_90629.jpg,96,1,227.0,59.0,207.0,312.0,096.Hooded_Oriole,train,Hooded Oriole
5567,096.Hooded_Oriole/Hooded_Oriole_0008_90118.jpg,96,0,104.0,80.0,196.0,177.0,096.Hooded_Oriole,test,Hooded Oriole
5568,096.Hooded_Oriole/Hooded_Oriole_0047_90637.jpg,96,0,145.0,75.0,213.0,240.0,096.Hooded_Oriole,test,Hooded Oriole
5569,096.Hooded_Oriole/Hooded_Oriole_0037_91156.jpg,96,0,21.0,68.0,316.0,189.0,096.Hooded_Oriole,test,Hooded Oriole
5570,096.Hooded_Oriole/Hooded_Oriole_0024_90157.jpg,96,0,89.0,22.0,358.0,319.0,096.Hooded_Oriole,test,Hooded Oriole
5571,096.Hooded_Oriole/Hooded_Oriole_0006_90685.jpg,96,0,151.0,114.0,248.0,138.0,096.Hooded_Oriole,test,Hooded Oriole
5572,096.Hooded_Oriole/Hooded_Oriole_0034_90686.jpg,96,0,78.0,66.0,178.0,412.0,096.Hooded_Oriole,test,Hooded Oriole
5573,096.Hooded_Oriole/Hooded_Oriole_0117_90464.jpg,96,1,141.0,96.0,150.0,359.0,096.Hooded_Oriole,train,Hooded Oriole
5574,096.Hooded_Oriole/Hooded_Oriole_0127_90200.jpg,96,0,98.0,35.0,280.0,240.0,096.Hooded_Oriole,test,Hooded Oriole
5575,096.Hooded_Oriole/Hooded_Oriole_0048_89957.jpg,96,0,110.0,76.0,167.0,206.0,096.Hooded_Oriole,test,Hooded Oriole
5576,096.Hooded_Oriole/Hooded_Oriole_0041_90218.jpg,96,0,187.0,175.0,239.0,152.0,096.Hooded_Oriole,test,Hooded Oriole
5577,096.Hooded_Oriole/Hooded_Oriole_0070_90221.jpg,96,1,154.0,84.0,275.0,180.0,096.Hooded_Oriole,train,Hooded Oriole
5578,096.Hooded_Oriole/Hooded_Oriole_0056_89966.jpg,96,0,241.0,85.0,195.0,229.0,096.Hooded_Oriole,test,Hooded Oriole
5579,096.Hooded_Oriole/Hooded_Oriole_0104_90264.jpg,96,1,139.0,14.0,215.0,216.0,096.Hooded_Oriole,train,Hooded Oriole
5580,096.Hooded_Oriole/Hooded_Oriole_0072_90298.jpg,96,0,166.0,114.0,229.0,197.0,096.Hooded_Oriole,test,Hooded Oriole
5581,096.Hooded_Oriole/Hooded_Oriole_0091_90821.jpg,96,1,40.0,116.0,410.0,305.0,096.Hooded_Oriole,train,Hooded Oriole
5582,096.Hooded_Oriole/Hooded_Oriole_0096_90311.jpg,96,1,81.0,38.0,323.0,433.0,096.Hooded_Oriole,train,Hooded Oriole
5583,096.Hooded_Oriole/Hooded_Oriole_0126_90319.jpg,96,1,216.0,89.0,117.0,192.0,096.Hooded_Oriole,train,Hooded Oriole
5584,096.Hooded_Oriole/Hooded_Oriole_0035_90331.jpg,96,1,34.0,31.0,465.0,298.0,096.Hooded_Oriole,train,Hooded Oriole
5585,096.Hooded_Oriole/Hooded_Oriole_0095_90337.jpg,96,0,64.0,45.0,322.0,274.0,096.Hooded_Oriole,test,Hooded Oriole
5586,096.Hooded_Oriole/Hooded_Oriole_0055_90850.jpg,96,1,185.0,61.0,202.0,248.0,096.Hooded_Oriole,train,Hooded Oriole
5587,096.Hooded_Oriole/Hooded_Oriole_0124_90350.jpg,96,1,160.0,107.0,142.0,196.0,096.Hooded_Oriole,train,Hooded Oriole
5588,096.Hooded_Oriole/Hooded_Oriole_0088_90356.jpg,96,0,81.0,41.0,326.0,388.0,096.Hooded_Oriole,test,Hooded Oriole
5589,096.Hooded_Oriole/Hooded_Oriole_0105_90875.jpg,96,0,46.0,95.0,319.0,196.0,096.Hooded_Oriole,test,Hooded Oriole
5590,096.Hooded_Oriole/Hooded_Oriole_0060_90879.jpg,96,1,136.0,99.0,199.0,115.0,096.Hooded_Oriole,train,Hooded Oriole
5591,096.Hooded_Oriole/Hooded_Oriole_0077_90886.jpg,96,0,107.0,42.0,160.0,277.0,096.Hooded_Oriole,test,Hooded Oriole
5592,096.Hooded_Oriole/Hooded_Oriole_0125_90382.jpg,96,1,83.0,123.0,274.0,140.0,096.Hooded_Oriole,train,Hooded Oriole
5593,096.Hooded_Oriole/Hooded_Oriole_0076_90895.jpg,96,1,94.0,33.0,167.0,279.0,096.Hooded_Oriole,train,Hooded Oriole
5594,096.Hooded_Oriole/Hooded_Oriole_0053_90898.jpg,96,1,107.0,49.0,321.0,282.0,096.Hooded_Oriole,train,Hooded Oriole
5595,096.Hooded_Oriole/Hooded_Oriole_0106_90899.jpg,96,1,84.0,50.0,362.0,314.0,096.Hooded_Oriole,train,Hooded Oriole
5596,096.Hooded_Oriole/Hooded_Oriole_0068_90397.jpg,96,1,22.0,109.0,274.0,240.0,096.Hooded_Oriole,train,Hooded Oriole
5597,096.Hooded_Oriole/Hooded_Oriole_0010_90413.jpg,96,0,42.0,76.0,387.0,210.0,096.Hooded_Oriole,test,Hooded Oriole
5598,096.Hooded_Oriole/Hooded_Oriole_0045_90415.jpg,96,0,100.0,152.0,206.0,234.0,096.Hooded_Oriole,test,Hooded Oriole
5599,096.Hooded_Oriole/Hooded_Oriole_0067_90416.jpg,96,1,119.0,175.0,230.0,201.0,096.Hooded_Oriole,train,Hooded Oriole
5600,096.Hooded_Oriole/Hooded_Oriole_0130_90422.jpg,96,1,17.0,51.0,336.0,314.0,096.Hooded_Oriole,train,Hooded Oriole
5601,096.Hooded_Oriole/Hooded_Oriole_0054_90849.jpg,96,1,38.0,121.0,346.0,171.0,096.Hooded_Oriole,train,Hooded Oriole
5602,096.Hooded_Oriole/Hooded_Oriole_0129_90441.jpg,96,0,69.0,118.0,149.0,206.0,096.Hooded_Oriole,test,Hooded Oriole
5603,096.Hooded_Oriole/Hooded_Oriole_0115_90442.jpg,96,1,40.0,30.0,229.0,368.0,096.Hooded_Oriole,train,Hooded Oriole
5604,096.Hooded_Oriole/Hooded_Oriole_0013_90445.jpg,96,1,106.0,160.0,209.0,271.0,096.Hooded_Oriole,train,Hooded Oriole
5605,096.Hooded_Oriole/Hooded_Oriole_0063_90976.jpg,96,0,156.0,50.0,179.0,251.0,096.Hooded_Oriole,test,Hooded Oriole
5606,096.Hooded_Oriole/Hooded_Oriole_0049_89955.jpg,96,1,72.0,102.0,234.0,341.0,096.Hooded_Oriole,train,Hooded Oriole
5607,096.Hooded_Oriole/Hooded_Oriole_0069_90981.jpg,96,1,49.0,159.0,335.0,191.0,096.Hooded_Oriole,train,Hooded Oriole
5608,096.Hooded_Oriole/Hooded_Oriole_0029_90485.jpg,96,0,109.0,71.0,156.0,190.0,096.Hooded_Oriole,test,Hooded Oriole
5609,096.Hooded_Oriole/Hooded_Oriole_0079_89978.jpg,96,1,156.0,121.0,211.0,124.0,096.Hooded_Oriole,train,Hooded Oriole
5610,096.Hooded_Oriole/Hooded_Oriole_0107_89985.jpg,96,0,151.0,59.0,243.0,267.0,096.Hooded_Oriole,test,Hooded Oriole
5611,096.Hooded_Oriole/Hooded_Oriole_0043_90499.jpg,96,1,106.0,73.0,236.0,119.0,096.Hooded_Oriole,train,Hooded Oriole
5612,096.Hooded_Oriole/Hooded_Oriole_0111_89988.jpg,96,1,53.0,83.0,334.0,211.0,096.Hooded_Oriole,train,Hooded Oriole
5613,096.Hooded_Oriole/Hooded_Oriole_0014_90594.jpg,96,0,53.0,56.0,214.0,144.0,096.Hooded_Oriole,test,Hooded Oriole
5614,096.Hooded_Oriole/Hooded_Oriole_0002_91034.jpg,96,0,19.0,15.0,131.0,389.0,096.Hooded_Oriole,test,Hooded Oriole
5615,096.Hooded_Oriole/Hooded_Oriole_0004_91057.jpg,96,0,93.0,116.0,209.0,317.0,096.Hooded_Oriole,test,Hooded Oriole
5616,096.Hooded_Oriole/Hooded_Oriole_0087_90037.jpg,96,0,156.0,107.0,321.0,151.0,096.Hooded_Oriole,test,Hooded Oriole
5617,096.Hooded_Oriole/Hooded_Oriole_0082_90045.jpg,96,0,83.0,67.0,245.0,370.0,096.Hooded_Oriole,test,Hooded Oriole
5618,096.Hooded_Oriole/Hooded_Oriole_0118_90049.jpg,96,1,104.0,75.0,248.0,259.0,096.Hooded_Oriole,train,Hooded Oriole
5619,096.Hooded_Oriole/Hooded_Oriole_0074_91081.jpg,96,1,149.0,62.0,204.0,286.0,096.Hooded_Oriole,train,Hooded Oriole
5620,096.Hooded_Oriole/Hooded_Oriole_0038_90575.jpg,96,1,154.0,84.0,259.0,250.0,096.Hooded_Oriole,train,Hooded Oriole
5621,096.Hooded_Oriole/Hooded_Oriole_0075_90788.jpg,96,1,192.0,51.0,179.0,269.0,096.Hooded_Oriole,train,Hooded Oriole
5622,096.Hooded_Oriole/Hooded_Oriole_0044_90082.jpg,96,0,30.0,86.0,386.0,381.0,096.Hooded_Oriole,test,Hooded Oriole
5623,096.Hooded_Oriole/Hooded_Oriole_0062_90089.jpg,96,0,237.0,28.0,164.0,304.0,096.Hooded_Oriole,test,Hooded Oriole
5624,096.Hooded_Oriole/Hooded_Oriole_0084_90607.jpg,96,0,180.0,85.0,264.0,203.0,096.Hooded_Oriole,test,Hooded Oriole
5625,096.Hooded_Oriole/Hooded_Oriole_0007_91133.jpg,96,0,142.0,110.0,109.0,156.0,096.Hooded_Oriole,test,Hooded Oriole
5626,097.Orchard_Oriole/Orchard_Oriole_0077_91651.jpg,97,0,150.0,91.0,103.0,323.0,097.Orchard_Oriole,test,Orchard Oriole
